image name: img_1.jpg
Res=1600x1200, Exposure=6, Z=-10.0 mm, chips=12, dx=-1.0mm 
-5.505949274398992088e+01 -1.054834238529498203e+00
1.634008520600533254e+00 -5.405410486354677602e+01
5.482393798948354657e+01 1.076089499874106847e+00
-1.427529592606293196e+00 5.401897927633943652e+01
-5.505479953594196729e+01 -1.052859862226298793e+00
1.633000959772093807e+00 -5.405282658972357268e+01
5.480448307763476379e+01 1.073912734482647346e+00
-1.430960752226685173e+00 5.401948514689339476e+01
-5.506448130610890246e+01 -1.055576641204503785e+00
1.648909450311151659e+00 -5.405438412269469239e+01
5.481686767099800761e+01 1.075249052209138689e+00
-1.429242668305294339e+00 5.402030847467683117e+01
-5.505450754148957770e+01 -1.054289305654524167e+00
1.632535096533375807e+00 -5.405555600639250713e+01
5.480910521054625661e+01 1.074976921401815666e+00
-1.425197632682095428e+00 5.402238874952061565e+01
-5.504754821663618714e+01 -1.054701129596248066e+00
1.639979358914131158e+00 -5.405464819278073207e+01

